row_idx	row_label	col_idx	col_label	similarity
45	java_recusion_gds12	7	java_recusion_ak6012	0.7181127989601761
7	java_recusion_ak6012	46	java_recusion_gp1712	0.5195790844805243
46	java_recusion_gp1712	7	java_recusion_ak6012	0.5195790844805243
7	java_recusion_ak6012	47	java_recusion_hb2212	0.8219675152093084
47	java_recusion_hb2212	7	java_recusion_ak6012	0.8219675152093084
7	java_recusion_ak6012	48	java_recusion_hj1012	0.6206987599944782
48	java_recusion_hj1012	7	java_recusion_ak6012	0.6206987599944782
7	java_recusion_ak6012	49	java_recusion_hj1612	0.6816449636619466
49	java_recusion_hj1612	7	java_recusion_ak6012	0.6816449636619466
7	java_recusion_ak6012	50	java_recusion_hj512	0.8127642933171254
50	java_recusion_hj512	7	java_recusion_ak6012	0.8127642933171254
7	java_recusion_ak6012	51	java_recusion_ik1211	0.484420446239571
51	java_recusion_ik1211	7	java_recusion_ak6012	0.484420446239571
7	java_recusion_ak6012	52	java_recusion_ip512	0.7303547915141692
52	java_recusion_ip512	7	java_recusion_ak6012	0.7303547915141692
7	java_recusion_ak6012	53	java_recusion_jc3212	0.7852985300053659
53	java_recusion_jc3212	7	java_recusion_ak6012	0.7852985300053659
7	java_recusion_ak6012	54	java_recusion_jc4512	0.8116566770231297
54	java_recusion_jc4512	7	java_recusion_ak6012	0.8116566770231297
7	java_recusion_ak6012	55	java_recusion_jd3012	0.6957758860717808
55	java_recusion_jd3012	7	java_recusion_ak6012	0.6957758860717808
7	java_recusion_ak6012	56	java_recusion_jl6912	0.8607601825630068
56	java_recusion_jl6912	7	java_recusion_ak6012	0.8607601825630068
7	java_recusion_ak6012	57	java_recusion_jl8912	0.6845396684203214
57	java_recusion_jl8912	7	java_recusion_ak6012	0.6845396684203214
7	java_recusion_ak6012	58	java_recusion_jlk11	0.8248557242251141
58	java_recusion_jlk11	7	java_recusion_ak6012	0.8248557242251141
7	java_recusion_ak6012	59	java_recusion_jr1412	0.8683384278991072
59	java_recusion_jr1412	7	java_recusion_ak6012	0.8683384278991072
7	java_recusion_ak6012	60	java_recusion_jra12	0.7616442704552917
60	java_recusion_jra12	7	java_recusion_ak6012	0.7616442704552917
7	java_recusion_ak6012	61	java_recusion_jrc12	0.5956199072456573
61	java_recusion_jrc12	7	java_recusion_ak6012	0.5956199072456573
7	java_recusion_ak6012	62	java_recusion_jt1712	0.7566061983650251
62	java_recusion_jt1712	7	java_recusion_ak6012	0.7566061983650251
7	java_recusion_ak6012	63	java_recusion_jt1812	0.6588575676349306
63	java_recusion_jt1812	7	java_recusion_ak6012	0.6588575676349306
7	java_recusion_ak6012	64	java_recusion_jyy112	0.8844109469105222
64	java_recusion_jyy112	7	java_recusion_ak6012	0.8844109469105222
7	java_recusion_ak6012	65	java_recusion_jz4112	0.8041622370314208
65	java_recusion_jz4112	7	java_recusion_ak6012	0.8041622370314208
7	java_recusion_ak6012	66	java_recusion_khw12	0.7852367904768084
66	java_recusion_khw12	7	java_recusion_ak6012	0.7852367904768084
7	java_recusion_ak6012	67	java_recusion_kjz12	0.8429785943380924
67	java_recusion_kjz12	7	java_recusion_ak6012	0.8429785943380924
7	java_recusion_ak6012	68	java_recusion_kml211	0.8647142471142353
68	java_recusion_kml211	7	java_recusion_ak6012	0.8647142471142353
7	java_recusion_ak6012	69	java_recusion_kr1612	0.8265513511740415
69	java_recusion_kr1612	7	java_recusion_ak6012	0.8265513511740415
7	java_recusion_ak6012	70	java_recusion_ks3512	0.852055222050323
70	java_recusion_ks3512	7	java_recusion_ak6012	0.852055222050323
7	java_recusion_ak6012	71	java_recusion_kt1712	0.8934696942751003
71	java_recusion_kt1712	7	java_recusion_ak6012	0.8934696942751003
7	java_recusion_ak6012	72	java_recusion_lc3912	0.5351728589398972
72	java_recusion_lc3912	7	java_recusion_ak6012	0.5351728589398972
7	java_recusion_ak6012	73	java_recusion_lm1712	0.7734083659844601
73	java_recusion_lm1712	7	java_recusion_ak6012	0.7734083659844601
7	java_recusion_ak6012	74	java_recusion_lm3212	0.902512465115595
74	java_recusion_lm3212	7	java_recusion_ak6012	0.902512465115595
7	java_recusion_ak6012	75	java_recusion_lmj112	0.819105693677579
75	java_recusion_lmj112	7	java_recusion_ak6012	0.819105693677579
7	java_recusion_ak6012	76	java_recusion_lmk12	0.7963469376449757
76	java_recusion_lmk12	7	java_recusion_ak6012	0.7963469376449757
7	java_recusion_ak6012	77	java_recusion_ma8512	0.822469952755794
77	java_recusion_ma8512	7	java_recusion_ak6012	0.822469952755794
7	java_recusion_ak6012	78	java_recusion_md2312	0.7534150157671253
78	java_recusion_md2312	7	java_recusion_ak6012	0.7534150157671253
7	java_recusion_ak6012	79	java_recusion_med12	0.780954420303703
79	java_recusion_med12	7	java_recusion_ak6012	0.780954420303703
7	java_recusion_ak6012	80	java_recusion_mh3212	0.8196212183021258
80	java_recusion_mh3212	7	java_recusion_ak6012	0.8196212183021258
7	java_recusion_ak6012	81	java_recusion_mk7712	0.7197250436716831
81	java_recusion_mk7712	7	java_recusion_ak6012	0.7197250436716831
7	java_recusion_ak6012	82	java_recusion_mwc112	0.6239782758607397
82	java_recusion_mwc112	7	java_recusion_ak6012	0.6239782758607397
7	java_recusion_ak6012	83	java_recusion_nb1712	0.720139190240693
83	java_recusion_nb1712	7	java_recusion_ak6012	0.720139190240693
7	java_recusion_ak6012	84	java_recusion_om612	0.6946738755211576
84	java_recusion_om612	7	java_recusion_ak6012	0.6946738755211576
7	java_recusion_ak6012	85	java_recusion_ot612	0.7741881069191028
85	java_recusion_ot612	7	java_recusion_ak6012	0.7741881069191028
7	java_recusion_ak6012	86	java_recusion_pp2112	0.7965652301333479
86	java_recusion_pp2112	7	java_recusion_ak6012	0.7965652301333479
7	java_recusion_ak6012	87	java_recusion_ran12	0.8034952829263272
87	java_recusion_ran12	7	java_recusion_ak6012	0.8034952829263272
7	java_recusion_ak6012	88	java_recusion_rh2512	0.7799596535012736
88	java_recusion_rh2512	7	java_recusion_ak6012	0.7799596535012736
7	java_recusion_ak6012	89	java_recusion_rp1012	0.8727693874488412
89	java_recusion_rp1012	7	java_recusion_ak6012	0.8727693874488412
7	java_recusion_ak6012	90	java_recusion_rp2612	0.8323988637417502
90	java_recusion_rp2612	7	java_recusion_ak6012	0.8323988637417502
7	java_recusion_ak6012	91	java_recusion_ryz12	0.6839555214754564
91	java_recusion_ryz12	7	java_recusion_ak6012	0.6839555214754564
7	java_recusion_ak6012	92	java_recusion_sak212	0.7336362298103891
92	java_recusion_sak212	7	java_recusion_ak6012	0.7336362298103891
7	java_recusion_ak6012	93	java_recusion_sb5512	0.7359620388717212
93	java_recusion_sb5512	7	java_recusion_ak6012	0.7359620388717212
7	java_recusion_ak6012	94	java_recusion_sd4312	0.8431382402057807
94	java_recusion_sd4312	7	java_recusion_ak6012	0.8431382402057807
7	java_recusion_ak6012	95	java_recusion_skd212	0.7769338284740333
95	java_recusion_skd212	7	java_recusion_ak6012	0.7769338284740333
7	java_recusion_ak6012	96	java_recusion_slj12	0.7278423082707687
96	java_recusion_slj12	7	java_recusion_ak6012	0.7278423082707687
7	java_recusion_ak6012	97	java_recusion_sqy12	0.5901410429620328
97	java_recusion_sqy12	7	java_recusion_ak6012	0.5901410429620328
7	java_recusion_ak6012	98	java_recusion_sr3712	0.8391746041788106
98	java_recusion_sr3712	7	java_recusion_ak6012	0.8391746041788106
7	java_recusion_ak6012	99	java_recusion_sw3812	0.6186632320617338
99	java_recusion_sw3812	7	java_recusion_ak6012	0.6186632320617338
7	java_recusion_ak6012	100	java_recusion_sw4112	0.6685518240832563
100	java_recusion_sw4112	7	java_recusion_ak6012	0.6685518240832563
7	java_recusion_ak6012	101	java_recusion_swl311	0.6329716643502932
101	java_recusion_swl311	7	java_recusion_ak6012	0.6329716643502932
7	java_recusion_ak6012	102	java_recusion_ta2812	0.7103508251754297
102	java_recusion_ta2812	7	java_recusion_ak6012	0.7103508251754297
7	java_recusion_ak6012	103	java_recusion_tg1712	0.8139854155142908
103	java_recusion_tg1712	7	java_recusion_ak6012	0.8139854155142908
7	java_recusion_ak6012	104	java_recusion_thb12	0.8237634231562344
104	java_recusion_thb12	7	java_recusion_ak6012	0.8237634231562344
7	java_recusion_ak6012	105	java_recusion_tk2112	0.7222220349000454
105	java_recusion_tk2112	7	java_recusion_ak6012	0.7222220349000454
7	java_recusion_ak6012	106	java_recusion_tv812	0.9112346383944521
106	java_recusion_tv812	7	java_recusion_ak6012	0.9112346383944521
7	java_recusion_ak6012	107	java_recusion_va1012	0.8363972936669417
107	java_recusion_va1012	7	java_recusion_ak6012	0.8363972936669417
7	java_recusion_ak6012	108	java_recusion_vws11	0.7735832415828401
108	java_recusion_vws11	7	java_recusion_ak6012	0.7735832415828401
7	java_recusion_ak6012	109	java_recusion_wds12	0.8193486912203432
109	java_recusion_wds12	7	java_recusion_ak6012	0.8193486912203432
7	java_recusion_ak6012	110	java_recusion_wl3912	0.37880179338844233
110	java_recusion_wl3912	7	java_recusion_ak6012	0.37880179338844233
7	java_recusion_ak6012	111	java_recusion_xj1112	0.7308299206903703
111	java_recusion_xj1112	7	java_recusion_ak6012	0.7308299206903703
7	java_recusion_ak6012	112	java_recusion_yb1012	0.7018096514840867
112	java_recusion_yb1012	7	java_recusion_ak6012	0.7018096514840867
7	java_recusion_ak6012	113	java_recusion_yh6212	0.8097214640548906
113	java_recusion_yh6212	7	java_recusion_ak6012	0.8097214640548906
7	java_recusion_ak6012	114	java_recusion_yt1109	0.6998311839348237
114	java_recusion_yt1109	7	java_recusion_ak6012	0.6998311839348237
7	java_recusion_ak6012	115	java_recusion_yt2012	0.7751220952841947
115	java_recusion_yt2012	7	java_recusion_ak6012	0.7751220952841947
7	java_recusion_ak6012	116	java_recusion_yz15612	0.7822976043166543
116	java_recusion_yz15612	7	java_recusion_ak6012	0.7822976043166543
7	java_recusion_ak6012	117	java_recusion_zc2112	0.7531812157295724
117	java_recusion_zc2112	7	java_recusion_ak6012	0.7531812157295724
7	java_recusion_ak6012	118	java_recusion_zs2412	0.8167969663532804
118	java_recusion_zs2412	7	java_recusion_ak6012	0.8167969663532804
8	java_recusion_am4012	8	java_recusion_am4012	1.0
8	java_recusion_am4012	9	java_recusion_am6312	0.9054490804640085
9	java_recusion_am6312	8	java_recusion_am4012	0.9054490804640085
8	java_recusion_am4012	10	java_recusion_am8112	0.6773746800984325
10	java_recusion_am8112	8	java_recusion_am4012	0.6773746800984325
8	java_recusion_am4012	11	java_recusion_amv12	0.6395194893984041
11	java_recusion_amv12	8	java_recusion_am4012	0.6395194893984041
8	java_recusion_am4012	12	java_recusion_as13412	0.6416137292299212
12	java_recusion_as13412	8	java_recusion_am4012	0.6416137292299212
8	java_recusion_am4012	13	java_recusion_as4712	0.6173617962862703
13	java_recusion_as4712	8	java_recusion_am4012	0.6173617962862703
8	java_recusion_am4012	14	java_recusion_ash112	0.6252577628912409
14	java_recusion_ash112	8	java_recusion_am4012	0.6252577628912409
8	java_recusion_am4012	15	java_recusion_ba912	0.7005111481527497
15	java_recusion_ba912	8	java_recusion_am4012	0.7005111481527497
8	java_recusion_am4012	16	java_recusion_bjc212	0.7241688710971231
16	java_recusion_bjc212	8	java_recusion_am4012	0.7241688710971231
8	java_recusion_am4012	17	java_recusion_bl2312	0.489127400992887
17	java_recusion_bl2312	8	java_recusion_am4012	0.489127400992887
8	java_recusion_am4012	18	java_recusion_bm1212	0.754695640207508
18	java_recusion_bm1212	8	java_recusion_am4012	0.754695640207508
8	java_recusion_am4012	19	java_recusion_bm1912	0.5873734270018391
19	java_recusion_bm1912	8	java_recusion_am4012	0.5873734270018391
8	java_recusion_am4012	20	java_recusion_bms112	0.6865656912887701
20	java_recusion_bms112	8	java_recusion_am4012	0.6865656912887701
8	java_recusion_am4012	21	java_recusion_bp912	0.7891289673322434
21	java_recusion_bp912	8	java_recusion_am4012	0.7891289673322434
8	java_recusion_am4012	22	java_recusion_bso12	0.5749840680175108
22	java_recusion_bso12	8	java_recusion_am4012	0.5749840680175108
8	java_recusion_am4012	23	java_recusion_cac112	0.7703287236786485
23	java_recusion_cac112	8	java_recusion_am4012	0.7703287236786485
8	java_recusion_am4012	24	java_recusion_cam212	0.7050637207740981
24	java_recusion_cam212	8	java_recusion_am4012	0.7050637207740981
8	java_recusion_am4012	25	java_recusion_cc7912	0.6143783662964671
25	java_recusion_cc7912	8	java_recusion_am4012	0.6143783662964671
8	java_recusion_am4012	26	java_recusion_ccp212	0.752594896415449
26	java_recusion_ccp212	8	java_recusion_am4012	0.752594896415449
8	java_recusion_am4012	27	java_recusion_cm2812	0.6813460640613277
27	java_recusion_cm2812	8	java_recusion_am4012	0.6813460640613277
8	java_recusion_am4012	28	java_recusion_cm3512	0.7054074596029554
28	java_recusion_cm3512	8	java_recusion_am4012	0.7054074596029554
8	java_recusion_am4012	29	java_recusion_cmn12	0.722019213665934
29	java_recusion_cmn12	8	java_recusion_am4012	0.722019213665934
8	java_recusion_am4012	30	java_recusion_cn1312	0.761475126325064
30	java_recusion_cn1312	8	java_recusion_am4012	0.761475126325064
8	java_recusion_am4012	31	java_recusion_cn1612	0.884362048557808
31	java_recusion_cn1612	8	java_recusion_am4012	0.884362048557808
8	java_recusion_am4012	32	java_recusion_cp1512	0.8794808225184333
32	java_recusion_cp1512	8	java_recusion_am4012	0.8794808225184333
8	java_recusion_am4012	33	java_recusion_cs2912	0.8305330757564368
33	java_recusion_cs2912	8	java_recusion_am4012	0.8305330757564368
8	java_recusion_am4012	34	java_recusion_cts12	0.612464712182488
34	java_recusion_cts12	8	java_recusion_am4012	0.612464712182488
8	java_recusion_am4012	35	java_recusion_cv1212	0.6710174428539006
35	java_recusion_cv1212	8	java_recusion_am4012	0.6710174428539006
8	java_recusion_am4012	36	java_recusion_cw2312	0.6499648861522607
36	java_recusion_cw2312	8	java_recusion_am4012	0.6499648861522607
8	java_recusion_am4012	37	java_recusion_cyc212	0.6578875723775309
37	java_recusion_cyc212	8	java_recusion_am4012	0.6578875723775309
8	java_recusion_am4012	38	java_recusion_dc2412	0.822164470190206
38	java_recusion_dc2412	8	java_recusion_am4012	0.822164470190206
8	java_recusion_am4012	39	java_recusion_dhl12	0.786082135146761
39	java_recusion_dhl12	8	java_recusion_am4012	0.786082135146761
8	java_recusion_am4012	40	java_recusion_dkn12	0.7128147215571267
40	java_recusion_dkn12	8	java_recusion_am4012	0.7128147215571267
8	java_recusion_am4012	41	java_recusion_dsl12	0.5641222622327601
41	java_recusion_dsl12	8	java_recusion_am4012	0.5641222622327601
8	java_recusion_am4012	42	java_recusion_ec1112	0.8001261633073974
42	java_recusion_ec1112	8	java_recusion_am4012	0.8001261633073974
8	java_recusion_am4012	43	java_recusion_ek1312	0.7957787521022299
43	java_recusion_ek1312	8	java_recusion_am4012	0.7957787521022299
8	java_recusion_am4012	44	java_recusion_fgc12	0.785769097425245
44	java_recusion_fgc12	8	java_recusion_am4012	0.785769097425245
8	java_recusion_am4012	45	java_recusion_gds12	0.6704000394104125
45	java_recusion_gds12	8	java_recusion_am4012	0.6704000394104125
8	java_recusion_am4012	46	java_recusion_gp1712	0.5015120954707551
46	java_recusion_gp1712	8	java_recusion_am4012	0.5015120954707551
8	java_recusion_am4012	47	java_recusion_hb2212	0.5361025672597078
47	java_recusion_hb2212	8	java_recusion_am4012	0.5361025672597078
8	java_recusion_am4012	48	java_recusion_hj1012	0.9795135980168519
48	java_recusion_hj1012	8	java_recusion_am4012	0.9795135980168519
8	java_recusion_am4012	49	java_recusion_hj1612	0.7765763639418088
49	java_recusion_hj1612	8	java_recusion_am4012	0.7765763639418088
8	java_recusion_am4012	50	java_recusion_hj512	0.7246988623793502
50	java_recusion_hj512	8	java_recusion_am4012	0.7246988623793502
8	java_recusion_am4012	51	java_recusion_ik1211	0.5168298675004646
51	java_recusion_ik1211	8	java_recusion_am4012	0.5168298675004646
8	java_recusion_am4012	52	java_recusion_ip512	0.8572274548816363
52	java_recusion_ip512	8	java_recusion_am4012	0.8572274548816363
8	java_recusion_am4012	53	java_recusion_jc3212	0.8402131992337994
53	java_recusion_jc3212	8	java_recusion_am4012	0.8402131992337994
8	java_recusion_am4012	54	java_recusion_jc4512	0.6938792366450343
54	java_recusion_jc4512	8	java_recusion_am4012	0.6938792366450343
8	java_recusion_am4012	55	java_recusion_jd3012	0.7524233089198114
55	java_recusion_jd3012	8	java_recusion_am4012	0.7524233089198114
8	java_recusion_am4012	56	java_recusion_jl6912	0.7202333318286843
56	java_recusion_jl6912	8	java_recusion_am4012	0.7202333318286843
8	java_recusion_am4012	57	java_recusion_jl8912	0.6973925552455867
57	java_recusion_jl8912	8	java_recusion_am4012	0.6973925552455867
8	java_recusion_am4012	58	java_recusion_jlk11	0.6526436223499679
58	java_recusion_jlk11	8	java_recusion_am4012	0.6526436223499679
8	java_recusion_am4012	59	java_recusion_jr1412	0.7483494463115263
59	java_recusion_jr1412	8	java_recusion_am4012	0.7483494463115263
8	java_recusion_am4012	60	java_recusion_jra12	0.9281135471092119
60	java_recusion_jra12	8	java_recusion_am4012	0.9281135471092119
8	java_recusion_am4012	61	java_recusion_jrc12	0.8717039756661936
61	java_recusion_jrc12	8	java_recusion_am4012	0.8717039756661936
8	java_recusion_am4012	62	java_recusion_jt1712	0.825510358256183
62	java_recusion_jt1712	8	java_recusion_am4012	0.825510358256183
8	java_recusion_am4012	63	java_recusion_jt1812	0.5350571902879246
63	java_recusion_jt1812	8	java_recusion_am4012	0.5350571902879246
8	java_recusion_am4012	64	java_recusion_jyy112	0.8241182296202848
64	java_recusion_jyy112	8	java_recusion_am4012	0.8241182296202848
8	java_recusion_am4012	65	java_recusion_jz4112	0.8545063364368487
65	java_recusion_jz4112	8	java_recusion_am4012	0.8545063364368487
8	java_recusion_am4012	66	java_recusion_khw12	0.6864435466758088
66	java_recusion_khw12	8	java_recusion_am4012	0.6864435466758088
8	java_recusion_am4012	67	java_recusion_kjz12	0.7583766757366488
67	java_recusion_kjz12	8	java_recusion_am4012	0.7583766757366488
8	java_recusion_am4012	68	java_recusion_kml211	0.6567098123094521
68	java_recusion_kml211	8	java_recusion_am4012	0.6567098123094521
8	java_recusion_am4012	69	java_recusion_kr1612	0.7196207895156599
69	java_recusion_kr1612	8	java_recusion_am4012	0.7196207895156599
8	java_recusion_am4012	70	java_recusion_ks3512	0.6981635349573567
70	java_recusion_ks3512	8	java_recusion_am4012	0.6981635349573567
8	java_recusion_am4012	71	java_recusion_kt1712	0.5512152885166123
71	java_recusion_kt1712	8	java_recusion_am4012	0.5512152885166123
8	java_recusion_am4012	72	java_recusion_lc3912	0.6898626856608467
72	java_recusion_lc3912	8	java_recusion_am4012	0.6898626856608467
8	java_recusion_am4012	73	java_recusion_lm1712	0.7655439937798074
73	java_recusion_lm1712	8	java_recusion_am4012	0.7655439937798074
8	java_recusion_am4012	74	java_recusion_lm3212	0.6281122043906482
74	java_recusion_lm3212	8	java_recusion_am4012	0.6281122043906482
8	java_recusion_am4012	75	java_recusion_lmj112	0.6450007079467505
75	java_recusion_lmj112	8	java_recusion_am4012	0.6450007079467505
8	java_recusion_am4012	76	java_recusion_lmk12	0.6302774668214574
76	java_recusion_lmk12	8	java_recusion_am4012	0.6302774668214574
8	java_recusion_am4012	77	java_recusion_ma8512	0.7284653199487278
77	java_recusion_ma8512	8	java_recusion_am4012	0.7284653199487278
8	java_recusion_am4012	78	java_recusion_md2312	0.7100979997652769
78	java_recusion_md2312	8	java_recusion_am4012	0.7100979997652769
8	java_recusion_am4012	79	java_recusion_med12	0.7442046624839703
79	java_recusion_med12	8	java_recusion_am4012	0.7442046624839703
8	java_recusion_am4012	80	java_recusion_mh3212	0.7116817101162866
80	java_recusion_mh3212	8	java_recusion_am4012	0.7116817101162866
8	java_recusion_am4012	81	java_recusion_mk7712	0.7517212906254813
81	java_recusion_mk7712	8	java_recusion_am4012	0.7517212906254813
8	java_recusion_am4012	82	java_recusion_mwc112	0.7354034683311378
82	java_recusion_mwc112	8	java_recusion_am4012	0.7354034683311378
8	java_recusion_am4012	83	java_recusion_nb1712	0.5318592294311149
83	java_recusion_nb1712	8	java_recusion_am4012	0.5318592294311149
8	java_recusion_am4012	84	java_recusion_om612	0.9530522381134867
84	java_recusion_om612	8	java_recusion_am4012	0.9530522381134867
8	java_recusion_am4012	85	java_recusion_ot612	0.8149597872852101
85	java_recusion_ot612	8	java_recusion_am4012	0.8149597872852101
8	java_recusion_am4012	86	java_recusion_pp2112	0.7627647448378789
86	java_recusion_pp2112	8	java_recusion_am4012	0.7627647448378789
8	java_recusion_am4012	87	java_recusion_ran12	0.66471001954618
87	java_recusion_ran12	8	java_recusion_am4012	0.66471001954618
8	java_recusion_am4012	88	java_recusion_rh2512	0.698469957656742
88	java_recusion_rh2512	8	java_recusion_am4012	0.698469957656742
8	java_recusion_am4012	89	java_recusion_rp1012	0.6315601868283935
89	java_recusion_rp1012	8	java_recusion_am4012	0.6315601868283935
8	java_recusion_am4012	90	java_recusion_rp2612	0.8376757961045257
90	java_recusion_rp2612	8	java_recusion_am4012	0.8376757961045257
8	java_recusion_am4012	91	java_recusion_ryz12	0.8046929826228456
91	java_recusion_ryz12	8	java_recusion_am4012	0.8046929826228456
8	java_recusion_am4012	92	java_recusion_sak212	0.787409647354266
92	java_recusion_sak212	8	java_recusion_am4012	0.787409647354266
8	java_recusion_am4012	93	java_recusion_sb5512	0.8518760419175107
93	java_recusion_sb5512	8	java_recusion_am4012	0.8518760419175107
8	java_recusion_am4012	94	java_recusion_sd4312	0.8451663459279088
94	java_recusion_sd4312	8	java_recusion_am4012	0.8451663459279088
8	java_recusion_am4012	95	java_recusion_skd212	0.7179389261233923
95	java_recusion_skd212	8	java_recusion_am4012	0.7179389261233923
8	java_recusion_am4012	96	java_recusion_slj12	0.8848324086344928
96	java_recusion_slj12	8	java_recusion_am4012	0.8848324086344928
8	java_recusion_am4012	97	java_recusion_sqy12	0.5090325259486511
97	java_recusion_sqy12	8	java_recusion_am4012	0.5090325259486511
8	java_recusion_am4012	98	java_recusion_sr3712	0.6722755456618222
98	java_recusion_sr3712	8	java_recusion_am4012	0.6722755456618222
8	java_recusion_am4012	99	java_recusion_sw3812	0.5002732540589143
99	java_recusion_sw3812	8	java_recusion_am4012	0.5002732540589143
8	java_recusion_am4012	100	java_recusion_sw4112	0.7686416889274942
100	java_recusion_sw4112	8	java_recusion_am4012	0.7686416889274942
8	java_recusion_am4012	101	java_recusion_swl311	0.5195884844272096
101	java_recusion_swl311	8	java_recusion_am4012	0.5195884844272096
8	java_recusion_am4012	102	java_recusion_ta2812	0.6846829271044584
102	java_recusion_ta2812	8	java_recusion_am4012	0.6846829271044584
8	java_recusion_am4012	103	java_recusion_tg1712	0.8795586683011357
103	java_recusion_tg1712	8	java_recusion_am4012	0.8795586683011357
8	java_recusion_am4012	104	java_recusion_thb12	0.8025978835452907
104	java_recusion_thb12	8	java_recusion_am4012	0.8025978835452907
8	java_recusion_am4012	105	java_recusion_tk2112	0.7816896667446691
105	java_recusion_tk2112	8	java_recusion_am4012	0.7816896667446691
8	java_recusion_am4012	106	java_recusion_tv812	0.7747479420198031
106	java_recusion_tv812	8	java_recusion_am4012	0.7747479420198031
8	java_recusion_am4012	107	java_recusion_va1012	0.7142960102870917
107	java_recusion_va1012	8	java_recusion_am4012	0.7142960102870917
8	java_recusion_am4012	108	java_recusion_vws11	0.5513402805107482
108	java_recusion_vws11	8	java_recusion_am4012	0.5513402805107482
8	java_recusion_am4012	109	java_recusion_wds12	0.7555820134244347
109	java_recusion_wds12	8	java_recusion_am4012	0.7555820134244347
8	java_recusion_am4012	110	java_recusion_wl3912	0.24579306058308403
110	java_recusion_wl3912	8	java_recusion_am4012	0.24579306058308403
8	java_recusion_am4012	111	java_recusion_xj1112	0.8638552111019667
111	java_recusion_xj1112	8	java_recusion_am4012	0.8638552111019667
8	java_recusion_am4012	112	java_recusion_yb1012	0.8655184953038432
112	java_recusion_yb1012	8	java_recusion_am4012	0.8655184953038432
8	java_recusion_am4012	113	java_recusion_yh6212	0.7231345462910465
113	java_recusion_yh6212	8	java_recusion_am4012	0.7231345462910465
8	java_recusion_am4012	114	java_recusion_yt1109	0.6572129414068553
114	java_recusion_yt1109	8	java_recusion_am4012	0.6572129414068553
8	java_recusion_am4012	115	java_recusion_yt2012	0.7106683683339082
115	java_recusion_yt2012	8	java_recusion_am4012	0.7106683683339082
8	java_recusion_am4012	116	java_recusion_yz15612	0.6471401404155752
116	java_recusion_yz15612	8	java_recusion_am4012	0.6471401404155752
8	java_recusion_am4012	117	java_recusion_zc2112	0.8061920943253463
117	java_recusion_zc2112	8	java_recusion_am4012	0.8061920943253463
8	java_recusion_am4012	118	java_recusion_zs2412	0.6500679053586434
118	java_recusion_zs2412	8	java_recusion_am4012	0.6500679053586434
9	java_recusion_am6312	9	java_recusion_am6312	1.0
9	java_recusion_am6312	10	java_recusion_am8112	0.5747469749311181
10	java_recusion_am8112	9	java_recusion_am6312	0.5747469749311181
9	java_recusion_am6312	11	java_recusion_amv12	0.5363780807408521
11	java_recusion_amv12	9	java_recusion_am6312	0.5363780807408521
9	java_recusion_am6312	12	java_recusion_as13412	0.6176653321158018
12	java_recusion_as13412	9	java_recusion_am6312	0.6176653321158018
9	java_recusion_am6312	13	java_recusion_as4712	0.4031947781386183
13	java_recusion_as4712	9	java_recusion_am6312	0.4031947781386183
9	java_recusion_am6312	14	java_recusion_ash112	0.6249464347226489
14	java_recusion_ash112	9	java_recusion_am6312	0.6249464347226489
9	java_recusion_am6312	15	java_recusion_ba912	0.6221773122611061
15	java_recusion_ba912	9	java_recusion_am6312	0.6221773122611061
9	java_recusion_am6312	16	java_recusion_bjc212	0.7061237005985289
16	java_recusion_bjc212	9	java_recusion_am6312	0.7061237005985289
9	java_recusion_am6312	17	java_recusion_bl2312	0.4409102791094885
17	java_recusion_bl2312	9	java_recusion_am6312	0.4409102791094885
9	java_recusion_am6312	18	java_recusion_bm1212	0.6800178162056384
18	java_recusion_bm1212	9	java_recusion_am6312	0.6800178162056384
9	java_recusion_am6312	19	java_recusion_bm1912	0.5367356829428191
19	java_recusion_bm1912	9	java_recusion_am6312	0.5367356829428191
9	java_recusion_am6312	20	java_recusion_bms112	0.629586480910201
20	java_recusion_bms112	9	java_recusion_am6312	0.629586480910201
9	java_recusion_am6312	21	java_recusion_bp912	0.6593830158526149
21	java_recusion_bp912	9	java_recusion_am6312	0.6593830158526149
9	java_recusion_am6312	22	java_recusion_bso12	0.4747310700086659
22	java_recusion_bso12	9	java_recusion_am6312	0.4747310700086659
9	java_recusion_am6312	23	java_recusion_cac112	0.776803760343034
23	java_recusion_cac112	9	java_recusion_am6312	0.776803760343034
9	java_recusion_am6312	24	java_recusion_cam212	0.704124995941038
24	java_recusion_cam212	9	java_recusion_am6312	0.704124995941038
9	java_recusion_am6312	25	java_recusion_cc7912	0.6459672702985977
25	java_recusion_cc7912	9	java_recusion_am6312	0.6459672702985977
9	java_recusion_am6312	26	java_recusion_ccp212	0.7959213619216301
26	java_recusion_ccp212	9	java_recusion_am6312	0.7959213619216301
9	java_recusion_am6312	27	java_recusion_cm2812	0.6256803905210786
27	java_recusion_cm2812	9	java_recusion_am6312	0.6256803905210786
9	java_recusion_am6312	28	java_recusion_cm3512	0.599780281293877
28	java_recusion_cm3512	9	java_recusion_am6312	0.599780281293877
9	java_recusion_am6312	29	java_recusion_cmn12	0.7221734902352888
29	java_recusion_cmn12	9	java_recusion_am6312	0.7221734902352888
9	java_recusion_am6312	30	java_recusion_cn1312	0.7583722319734312
30	java_recusion_cn1312	9	java_recusion_am6312	0.7583722319734312
9	java_recusion_am6312	31	java_recusion_cn1612	0.8535771568321245
